ID,Description,Entry_ID,Spacy,Parameter_ID
202_schmach-2,Schmach,0,Schmach,202_schandeschmach
203_schandlichhandeln-1,schändlich handeln,0,schändlich handeln,203_schandlichhandeln
204_schandlich-1,schändlich,0,schändlich,204_schandlich
205_segen-1,Segen,0,Segen,205_segenspende
205_spende-2,Spende,0,Spende,205_segenspende
206_zeit-1,Zeit,0,Zeit,206_zeitewigkeit
206_ewigkeit-2,Ewigkeit,0,Ewigkeit,206_zeitewigkeit
207_dank-1,Dank,0,Dank,207_dankdanksagung
207_danksagung-2,Danksagung,0,Danksagung,207_dankdanksagung
208_erz-1,Erz,0,Erz,208_erzerzmunze
208_erzmunze-2,Erzmünze,0,,208_erzerzmunze
209_scheu-1,Scheu,0,Scheu,209_scheuachtungehre
209_achtung-2,Achtung,0,Achtung,209_scheuachtungehre
209_ehre-3,Ehre,0,Ehre,209_scheuachtungehre
210_erzschmied-1,Erzschmied,0,,210_erzschmiedmetallarbeiter
210_metallarbeiter-2,Metallarbeiter,0,Metallarbeiter,210_erzschmiedmetallarbeiter
211_ewigkeit-1,Ewigkeit,0,Ewigkeit,211_ewigkeit
212_ewig-1,ewig,0,ewig,212_ewig
213_sondern-1,sondern,0,sondern,213_sondernabergeh
213_aber-2,aber,0,aber,213_sondernabergeh
213_geh-3,geh,0,geh,213_sondernabergeh
214_gehen-1,gehen,0,gehen,214_gehenfahrenziehen
214_fahren-2,fahren,0,fahren,214_gehenfahrenziehen
214_ziehen-3,ziehen,0,ziehen,214_gehenfahrenziehen
215_aber-1,aber,0,aber,215_aber
216_essig-1,Essig,0,Essig,216_essig
217_frucht-1,Frucht,0,Frucht,217_fruchtertrag
217_ertrag-2,Ertrag,0,Ertrag,217_fruchtertrag
218_kornlos-1,kornlos,0,,218_kornlosfruchtlosunfruchtbar
218_fruchtlos-2,fruchtlos,0,fruchtlos,218_kornlosfruchtlosunfruchtbar
218_unfruchtbar-3,unfruchtbar,0,unfruchtbar,218_kornlosfruchtlosunfruchtbar
219_acker-1,Acker,0,Acker,219_acker
220_all-1,all,0,all,220_allganzvollig
220_ganz-2,ganz,0,ganz,220_allganzvollig
220_vollig-3,völlig,0,völlig,220_allganzvollig
221_salbenbuchse-1,Salbenbüchse,0,,221_salbenbuchse
222_brandopfer-1,Brandopfer,0,Brandopfer,222_brandopfer
223_gesamt-1,gesamt,0,gesamt,223_gesamt
224_insgesamt-1,insgesamt,0,insgesamt,224_insgesamtgesamtzusammen
224_gesamt-2,gesamt,0,gesamt,224_insgesamtgesamtzusammen
224_zusammen-3,zusammen,0,zusammen,224_insgesamtgesamtzusammen
225_gesamtheitdermenschen-1,Gesamtheit der Menschen,0,Gesamtheit der Menschen,225_gesamtheitdermenschenallemenschen
225_allemenschen-2,alle Menschen,0,alle Menschen,225_gesamtheitdermenschenallemenschen
226_wachsen-1,wachsen,0,wachsen,226_wachsensichnahrenaufwachsen
226_sichnahren-2,sich nähren,0,sich nähren,226_wachsensichnahrenaufwachsen
226_aufwachsen-3,aufwachsen,0,aufwachsen,226_wachsensichnahrenaufwachsen
227_alldarbend-1,alldarbend,0,,227_alldarbendanallemmangelleidendganzarm
227_anallemmangelleidend-2,an allem Mangel leidend,0,an allem Mangel leidend,227_alldarbendanallemmangelleidendganzarm
227_ganzarm-3,ganz arm,0,ganz arm,227_alldarbendanallemmangelleidendganzarm
228_allod-1,Allod,0,Allod,228_allodvollgutgut
228_vollgut-2,Vollgut,0,,228_allodvollgutgut
228_gut-3,Gut,0,Gut,228_allodvollgutgut
229_alb-1,Alb,0,Alb,229_albdamon
229_damon-2,Dämon,0,Dämon,229_albdamon
230_alt-1,alt,0,alt,230_alt
231_alter-1,Alter,0,Alter,231_alter
232_alter-1,Alter,0,Alter,232_alter
233_menschenalter-1,Menschenalter,0,Menschenalter,233_menschenalterzeit
233_zeit-2,Zeit,0,Zeit,233_menschenalterzeit
234_alt-1,alt,0,alt,234_alt
235_elle-1,Elle,0,Elle,235_elle
236_ol-1,Öl,0,Öl,236_ol
237_olbaum-1,Ölbaum,0,Ölbaum,237_olbaum
238_ol-1,Öl,0,Öl,238_ol
239_gott-1,Gott,0,Gott,239_gott
240_tempel-1,Tempel,0,Tempel,240_tempelhain
240_hain-2,Hain,0,Hain,240_tempelhain
241_andere-1,andere,0,andere,241_andere
242_erle-1,Erle,0,Erle,242_erle
243_ahle-1,Ahle,0,Ahle,243_ahle
244_erle-1,Erle,0,Erle,244_erle
245_gemastet-1,gemästet,0,gemästet,245_gemastet
246_erle-1,Erle,0,Erle,246_erle
247_auer-1,außer,0,außer,247_auer
248_anderswoherstammend-1,anderswoher stammend,0,anderswoher stammend,248_anderswoherstammendgegendienaturvoneinemanderengeschlechtvonfremderabkunftfremd
248_gegendienatur-2,gegen die Natur,0,gegen die Natur,248_anderswoherstammendgegendienaturvoneinemanderengeschlechtvonfremderabkunftfremd
248_voneinemanderengeschlecht-3,von einem anderen Geschlecht,0,von einem anderen Geschlecht,248_anderswoherstammendgegendienaturvoneinemanderengeschlechtvonfremderabkunftfremd
248_vonfremderabkunft-4,von fremder Abkunft,0,von fremder Abkunft,248_anderswoherstammendgegendienaturvoneinemanderengeschlechtvonfremderabkunftfremd
248_fremd-5,fremd,0,fremd,248_anderswoherstammendgegendienaturvoneinemanderengeschlechtvonfremderabkunftfremd
249_anders-1,anders,0,anders,249_anders
250_andersgebildet-1,anders gebildet,0,anders gebildet,250_andersgebildetallegorischbildlichandersgemeint
250_allegorisch-2,allegorisch,0,allegorisch,250_andersgebildetallegorischbildlichandersgemeint
250_bildlich-3,bildlich,0,bildlich,250_andersgebildetallegorischbildlichandersgemeint
250_andersgemeint-4,anders gemeint,0,anders gemeint,250_andersgebildetallegorischbildlichandersgemeint
251_andere-1,andere,0,andere,251_andere
252_masten-1,mästen,0,mästen,252_masten
253_eifer-1,Eifer,0,Eifer,253_eifer
254_eifern-1,eifern,0,eifern,254_eiferneifernfur
254_eifernfur-2,eifern für,0,eifern für,254_eiferneifernfur
255_anderswo-1,anderswo,0,anderswo,255_anderswo
256_anderswohin-1,anderswohin,0,anderswohin,256_anderswohin
257_anderswoher-1,anderswoher,0,,257_anderswoher
258_andere-1,andere,0,andere,258_andere
259_vollig-1,völlig,0,völlig,259_vollig
260_vollig-1,völlig,0,völlig,260_volligvollstandigganzundgar
260_vollstandig-2,vollständig,0,vollständig,260_volligvollstandigganzundgar
260_ganzundgar-3,ganz und gar,0,ganz und gar,260_volligvollstandigganzundgar
261_vonallenseiten-1,von allen Seiten,0,von allen Seiten,261_vonallenseiten
262_allwirkend-1,allwirkend,0,,262_allwirkendvollkommen
262_vollkommen-2,vollkommen,0,vollkommen,262_allwirkendvollkommen
263_redlichkeit-1,Redlichkeit,0,Redlichkeit,263_redlichkeit
264_redlich-1,redlich,0,redlich,264_redlich
265_uberhaupt-1,überhaupt,0,überhaupt,265_uberhauptdenn
265_denn-2,denn,0,denn,265_uberhauptdenn
266_all-1,all,0,all,266_alljederganzviel
266_jeder-2,jeder,0,jeder,266_alljederganzviel
266_ganz-3,ganz,0,ganz,266_alljederganzviel
266_viel-4,viel,0,viel,266_alljederganzviel
267_allmachtig-1,allmächtig,0,allmächtig,267_allmachtigallmachtigerallwaltender
267_allmachtiger-2,Allmächtiger,0,Allmächtiger,267_allmachtigallmachtigerallwaltender
267_allwaltender-3,Allwaltender,0,,267_allmachtigallmachtigerallwaltender
268_altern-1,altern,0,altern,268_alternaltwerden
268_altwerden-2,alt werden,0,alt werden,268_alternaltwerden
269_alt-1,alt,0,alt,269_alt
270_tapfer-1,tapfer,0,tapfer,270_tapfertatig
270_tatig-2,tätig,0,tätig,270_tapfertatig
271_amen-1,amen,0,amen,271_amen
272_schulter-1,Schulter,0,Schulter,272_schulter
273_denn-1,denn,0,denn,273_dennnun
273_nun-2,nun,0,nun,273_dennnun
274_darauf-1,darauf,0,darauf,274_daraufauerdemanaufinuber
274_auerdem-2,außerdem,0,außerdem,274_daraufauerdemanaufinuber
274_an-3,an,0,an,274_daraufauerdemanaufinuber
274_auf-4,auf,0,auf,274_daraufauerdemanaufinuber
274_in-5,in,0,in,274_daraufauerdemanaufinuber
274_uber-6,über,0,über,274_daraufauerdemanaufinuber
275_ahne-1,Ahne,0,Ahne,275_ahnevorfahre
275_vorfahre-2,Vorfahre,0,Vorfahre,275_ahnevorfahre
276_hinzufugenzu-1,hinzufügen zu,0,hinzufügen zu,276_hinzufugenzufortfahren
276_fortfahren-2,fortfahren,0,fortfahren,276_hinzufugenzufortfahren
277_entbieten-1,entbieten,0,entbieten,277_entbietenbefehlenanordnen
277_befehlen-2,befehlen,0,befehlen,277_entbietenbefehlenanordnen
277_anordnen-3,anordnen,0,anordnen,277_entbietenbefehlenanordnen
278_gebot-1,Gebot,0,Gebot,278_gebotbefehl
278_befehl-2,Befehl,0,Befehl,278_gebotbefehl
279_antrinken-1,antrinken,0,,279_antrinkenbetrinken
279_betrinken-2,betrinken,0,betrinken,279_antrinkenbetrinken
280_anvertrautes-1,Anvertrautes,0,,280_anvertrautesempfehlunguberlieferung
280_empfehlung-2,Empfehlung,0,Empfehlung,280_anvertrautesempfehlunguberlieferung
280_uberlieferung-3,Überlieferung,0,Überlieferung,280_anvertrautesempfehlunguberlieferung
281_ubergeben-1,übergeben,0,übergeben,281_ubergebenuberliefernverpachtenempfehlenanempfehlengeben
281_uberliefern-2,überliefern,0,überliefern,281_ubergebenuberliefernverpachtenempfehlenanempfehlengeben
281_verpachten-3,verpachten,0,verpachten,281_ubergebenuberliefernverpachtenempfehlenanempfehlengeben
281_empfehlen-4,empfehlen,0,empfehlen,281_ubergebenuberliefernverpachtenempfehlenanempfehlengeben
281_anempfehlen-5,anempfehlen,0,,281_ubergebenuberliefernverpachtenempfehlenanempfehlengeben
281_geben-6,geben,0,geben,281_ubergebenuberliefernverpachtenempfehlenanempfehlengeben
282_kommen-1,kommen,0,kommen,282_kommenkunftigsein
282_kunftigsein-2,künftig sein,0,künftig sein,282_kommenkunftigsein
283_besitzen-1,besitzen,0,besitzen,283_besitzeninnehaben
283_innehaben-2,innehaben,0,innehaben,283_besitzeninnehaben
284_inderheimatbefindlich-1,in der Heimat befindlich,0,in der Heimat befindlich,284_inderheimatbefindlichdaheimzuhause
284_daheim-2,daheim,0,daheim,284_inderheimatbefindlichdaheimzuhause
284_zuhause-3,zuhause,0,zuhause,284_inderheimatbefindlichdaheimzuhause
285_anrufen-1,anrufen,0,anrufen,285_anrufenbittenschelten
285_bitten-2,bitten,0,bitten,285_anrufenbittenschelten
285_schelten-3,schelten,0,schelten,285_anrufenbittenschelten
286_diebekleidunganlegen-1,die Bekleidung anlegen,0,die Bekleidung anlegen,286_diebekleidunganlegenanziehen
286_anziehen-2,anziehen,0,anziehen,286_diebekleidunganlegenanziehen
287_aufhaspeln-1,aufhaspeln,0,,287_aufhaspeln
288_niederlegen-1,niederlegen,0,niederlegen,288_niederlegen
289_sichniederbeugen-1,sich niederbeugen,0,sich niederbeugen,289_sichniederbeugensichneigensichbucken
289_sichneigen-2,sich neigen,0,sich neigen,289_sichniederbeugensichneigensichbucken
289_sichbucken-3,sich bücken,0,sich bücken,289_sichniederbeugensichneigensichbucken
290_beruhigen-1,beruhigen,0,beruhigen,290_beruhigenerquicken
290_erquicken-2,erquicken,0,erquicken,290_beruhigenerquicken
291_auferlegen-1,auferlegen,0,auferlegen,291_auferlegenhinzufugen
291_hinzufugen-2,hinzufügen,0,hinzufügen,291_auferlegenhinzufugen
292_beschweren-1,beschweren,0,beschweren,292_beschweren
293_plotzlich-1,plötzlich,0,plötzlich,293_plotzlichsogleich
293_sogleich-2,sogleich,0,sogleich,293_plotzlichsogleich
294_sichniederlegen-1,sich niederlegen,0,sich niederlegen,294_sichniederlegenzutischlegenlagern
294_zutischlegen-2,zu Tisch legen,0,zu Tisch legen,294_sichniederlegenzutischlegenlagern
294_lagern-3,lagern,0,lagern,294_sichniederlegenzutischlegenlagern
295_lesung-1,Lesung,0,Lesung,295_lesung
296_lesen-1,lesen,0,lesen,296_lesen
297_auflegung-1,Auflegung,0,Auflegung,297_auflegung
298_einlegen-1,einlegen,0,einlegen,298_einlegenauflegenbeibringen
298_auflegen-2,auflegen,0,auflegen,298_einlegenauflegenbeibringen
298_beibringen-3,beibringen,0,beibringen,298_einlegenauflegenbeibringen
299_verhindern-1,verhindern,0,verhindern,299_verhindernhindernaufhaltenabhalten
299_hindern-2,hindern,0,hindern,299_verhindernhindernaufhaltenabhalten
299_aufhalten-3,aufhalten,0,aufhalten,299_verhindernhindernaufhaltenabhalten
299_abhalten-4,abhalten,0,abhalten,299_verhindernhindernaufhaltenabhalten
300_verborgenheit-1,Verborgenheit,0,Verborgenheit,300_verborgenheit
301_imgeheimen-1,im geheimen,0,im geheimen,301_imgeheimenheimlichverborgen
301_heimlich-2,heimlich,0,heimlich,301_imgeheimenheimlichverborgen
301_verborgen-3,verborgen,0,verborgen,301_imgeheimenheimlichverborgen
302_verborgen-1,verborgen,0,verborgen,302_verborgen
303_aufgleicheweise-1,auf gleiche Weise,0,auf gleiche Weise,303_aufgleicheweisegleichermaen
303_gleichermaen-2,gleichermaßen,0,gleichermaßen,303_aufgleicheweisegleichermaen
304_ahnlich-1,ähnlich,0,ähnlich,304_ahnlichgleich
304_gleich-2,gleich,0,gleich,304_ahnlichgleich
305_vergewaltigen-1,vergewaltigen,0,vergewaltigen,305_vergewaltigenraubenkrankenqualenerpressenmisshandelnbeleidigenschmahengewaltantununrechtantun
305_rauben-2,rauben,0,rauben,305_vergewaltigenraubenkrankenqualenerpressenmisshandelnbeleidigenschmahengewaltantununrechtantun
305_kranken-3,kränken,0,kränken,305_vergewaltigenraubenkrankenqualenerpressenmisshandelnbeleidigenschmahengewaltantununrechtantun
305_qualen-4,quälen,0,quälen,305_vergewaltigenraubenkrankenqualenerpressenmisshandelnbeleidigenschmahengewaltantununrechtantun
305_erpressen-5,erpressen,0,erpressen,305_vergewaltigenraubenkrankenqualenerpressenmisshandelnbeleidigenschmahengewaltantununrechtantun
305_misshandeln-6,misshandeln,0,misshandeln,305_vergewaltigenraubenkrankenqualenerpressenmisshandelnbeleidigenschmahengewaltantununrechtantun
305_beleidigen-7,beleidigen,0,beleidigen,305_vergewaltigenraubenkrankenqualenerpressenmisshandelnbeleidigenschmahengewaltantununrechtantun
305_schmahen-8,schmähen,0,schmähen,305_vergewaltigenraubenkrankenqualenerpressenmisshandelnbeleidigenschmahengewaltantununrechtantun
305_gewaltantun-9,Gewalt antun,0,Gewalt antun,305_vergewaltigenraubenkrankenqualenerpressenmisshandelnbeleidigenschmahengewaltantununrechtantun
305_unrechtantun-10,Unrecht antun,0,Unrecht antun,305_vergewaltigenraubenkrankenqualenerpressenmisshandelnbeleidigenschmahengewaltantununrechtantun
306_ubermacht-1,Übermacht,0,Übermacht,306_ubermachtmisshandlung
306_misshandlung-2,Misshandlung,0,Misshandlung,306_ubermachtmisshandlung
307_aufschreiben-1,aufschreiben,0,aufschreiben,307_aufschreibensichindiesteuerlisteneintragenlassen
307_sichindiesteuerlisteneintragenlassen-2,sich in die Steuerlisten eintragen lassen,0,sich in die Steuerlisten eintragen lassen,307_aufschreibensichindiesteuerlisteneintragenlassen
308_verstecktemeinung-1,versteckte Meinung,0,versteckte Meinung,308_verstecktemeinungvermutung
308_vermutung-2,Vermutung,0,Vermutung,308_verstecktemeinungvermutung
309_atmen-1,atmen,0,atmen,309_atmenhauchen
309_hauchen-2,hauchen,0,hauchen,309_atmenhauchen
310_benennen-1,benennen,0,benennen,310_benennennennenrufen
310_nennen-2,nennen,0,nennen,310_benennennennenrufen
310_rufen-3,rufen,0,rufen,310_benennennennenrufen
311_mutfassen-1,Mut fassen,0,Mut fassen,311_mutfassensicherkuhnenwagen
311_sicherkuhnen-2,sich erkühnen,0,sich erkühnen,311_mutfassensicherkuhnenwagen
311_wagen-3,wagen,0,wagen,311_mutfassensicherkuhnenwagen
312_durchzwangveranlassen-1,durch Zwang veranlassen,0,durch Zwang veranlassen,312_durchzwangveranlassennotigenzwingen
312_notigen-2,nötigen,0,nötigen,312_durchzwangveranlassennotigenzwingen
312_zwingen-3,zwingen,0,zwingen,312_durchzwangveranlassennotigenzwingen
313_erneuern-1,erneuern,0,erneuern,313_erneuernsicherneuernerneuertwerden
313_sicherneuern-2,sich erneuern,0,sich erneuern,313_erneuernsicherneuernerneuertwerden
313_erneuertwerden-3,erneuert werden,0,erneuert werden,313_erneuernsicherneuernerneuertwerden
314_erneuerung-1,Erneuerung,0,Erneuerung,314_erneuerung
315_bedrangen-1,bedrängen,0,bedrängen,315_bedrangenbedrucken
315_bedrucken-2,bedrücken,0,bedrücken,315_bedrangenbedrucken
316_ruhe-1,Ruhe,0,Ruhe,316_ruheberuhigung
316_beruhigung-2,Beruhigung,0,Beruhigung,316_ruheberuhigung
317_zurruhekommen-1,zur Ruhe kommen,0,zur Ruhe kommen,317_zurruhekommen
318_hinzutretenzu-1,hinzutreten zu,0,hinzutreten zu,318_hinzutretenzuhinzukommen
318_hinzukommen-2,hinzukommen,0,hinzukommen,318_hinzutretenzuhinzukommen
319_lasterung-1,Lästerung,0,Lästerung,319_lasterungschmahrede
319_schmahrede-2,Schmährede,0,,319_lasterungschmahrede
320_verleumden-1,verleumden,0,verleumden,320_verleumdenverlasternschmahen
320_verlastern-2,verlästern,0,,320_verleumdenverlasternschmahen
320_schmahen-3,schmähen,0,schmähen,320_verleumdenverlasternschmahen
321_beleben-1,beleben,0,beleben,321_belebenerweckenlebendigmachen
321_erwecken-2,erwecken,0,erwecken,321_belebenerweckenlebendigmachen
321_lebendigmachen-3,lebendig machen,0,lebendig machen,321_belebenerweckenlebendigmachen
322_stillwerden-1,still werden,0,still werden,322_stillwerdennachlassenverstummen
322_nachlassen-2,nachlassen,0,nachlassen,322_stillwerdennachlassenverstummen
322_verstummen-3,verstummen,0,verstummen,322_stillwerdennachlassenverstummen
323_sichtbar-1,sichtbar,0,sichtbar,323_sichtbar
324_sichtbar-1,sichtbar,0,sichtbar,324_sichtbar
325_verstummen-1,verstummen,0,verstummen,325_verstummenstillwerden
325_stillwerden-2,still werden,0,still werden,325_verstummenstillwerden
326_einschlafen-1,einschlafen,0,einschlafen,326_einschlafenentschlummernentschlafen
326_entschlummern-2,entschlummern,0,,326_einschlafenentschlummernentschlafen
326_entschlafen-3,entschlafen,0,entschlafen,326_einschlafenentschlummernentschlafen
327_anfang-1,Anfang,0,Anfang,327_anfang
328_anfangen-1,anfangen,0,anfangen,328_anfangenanhebenbeginnen
328_anheben-2,anheben,0,anheben,328_anfangenanhebenbeginnen
328_beginnen-3,beginnen,0,beginnen,328_anfangenanhebenbeginnen
329_aufzimmern-1,aufzimmern,0,,329_aufzimmerndaraufbauenaufbauen
329_daraufbauen-2,daraufbauen,0,,329_aufzimmerndaraufbauenaufbauen
329_aufbauen-3,aufbauen,0,aufbauen,329_aufzimmerndaraufbauenaufbauen
330_zwingen-1,zwingen,0,zwingen,330_zwingen
331_bedrangen-1,bedrängen,0,bedrängen,331_bedrangendrangenhinzutretenzudrangen
331_drangen-2,drängen,0,drängen,331_bedrangendrangenhinzutretenzudrangen
331_hinzutreten-3,hinzutreten,0,hinzutreten,331_bedrangendrangenhinzutretenzudrangen
331_zudrangen-4,zudrängen,0,,331_bedrangendrangenhinzutretenzudrangen
332_fluch-1,Fluch,0,Fluch,332_fluchverfluchter
332_verfluchter-2,Verfluchter,0,,332_fluchverfluchter
333_unterjochen-1,unterjochen,0,unterjochen,333_unterjochenindienstbarkeitbringendienstbarmachen
333_indienstbarkeitbringen-2,in Dienstbarkeit bringen,0,in Dienstbarkeit bringen,333_unterjochenindienstbarkeitbringendienstbarmachen
333_dienstbarmachen-3,dienstbar machen,0,dienstbar machen,333_unterjochenindienstbarkeitbringendienstbarmachen
334_trosten-1,trösten,0,trösten,334_trostenerquicken
334_erquicken-2,erquicken,0,erquicken,334_trostenerquicken
335_zukunftig-1,zukünftig,0,zukünftig,335_zukunftig
336_beflecken-1,beflecken,0,beflecken,336_befleckentadeln
336_tadeln-2,tadeln,0,tadeln,336_befleckentadeln
337_billigkeit-1,Billigkeit,0,Billigkeit,337_billigkeitehrbarkeit
337_ehrbarkeit-2,Ehrbarkeit,0,Ehrbarkeit,337_billigkeitehrbarkeit
338_ehrbar-1,ehrbar,0,ehrbar,338_ehrbarredlich
338_redlich-2,redlich,0,redlich,338_ehrbarredlich
339_entlang-1,entlang,0,entlang,339_entlanguberhinaufhin
339_uberhin-2,über ... hin,0,über ... hin,339_entlanguberhinaufhin
339_aufhin-3,auf ... hin,0,auf ... hin,339_entlanguberhinaufhin
340_ende-1,Ende,0,Ende,340_ende
341_gegenkauf-1,Gegenkauf,0,,341_gegenkauflosegeld
341_losegeld-2,Lösegeld,0,Lösegeld,341_gegenkauflosegeld
342_tadel-1,Tadel,0,Tadel,342_tadel
343_antwort-1,Antwort,0,Antwort,343_antwortverteidigung
343_verteidigung-2,Verteidigung,0,Verteidigung,343_antwortverteidigung
344_bekenntnis-1,Bekenntnis,0,Bekenntnis,344_bekenntnis
345_gegenlohn-1,Gegenlohn,0,,345_gegenlohnvergeltung
345_vergeltung-2,Vergeltung,0,Vergeltung,345_gegenlohnvergeltung
346_abend-1,Abend,0,Abend,346_abend
347_feindlich-1,feindlich,0,feindlich,347_feindlich
348_widrig-1,widrig,0,widrig,348_widrigentgegengesetztfeindlichimgegenteil
348_entgegengesetzt-2,entgegengesetzt,0,entgegengesetzt,348_widrigentgegengesetztfeindlichimgegenteil
348_feindlich-3,feindlich,0,feindlich,348_widrigentgegengesetztfeindlichimgegenteil
348_imgegenteil-4,im Gegenteil,0,im Gegenteil,348_widrigentgegengesetztfeindlichimgegenteil
349_entgegennahme-1,Entgegennahme,0,Entgegennahme,349_entgegennahmeempfangempfangenannahme
349_empfang-2,Empfang,0,Empfang,349_entgegennahmeempfangempfangenannahme
349_empfangen-3,Empfangen,0,Empfangen,349_entgegennahmeempfangempfangenannahme
349_annahme-4,Annahme,0,Annahme,349_entgegennahmeempfangempfangenannahme
350_entgegennehmend-1,entgegennehmend,0,,350_entgegennehmendfesthaltend
350_festhaltend-2,festhaltend,0,festhaltend,350_entgegennehmendfesthaltend
351_angenehm-1,angenehm,0,angenehm,351_angenehm
352_annahme-1,Annahme,0,Annahme,352_annahmeaufnahmeerhebung
352_aufnahme-2,Aufnahme,0,Aufnahme,352_annahmeaufnahmeerhebung
352_erhebung-3,Erhebung,0,Erhebung,352_annahmeaufnahmeerhebung
353_verabscheuenswert-1,verabscheuenswert,0,,353_verabscheuenswertverabscheuenswurdig
353_verabscheuenswurdig-2,verabscheuenswürdig,0,,353_verabscheuenswertverabscheuenswurdig
354_entgegenstehender-1,Entgegenstehender,0,,354_entgegenstehenderwidersacher
354_widersacher-2,Widersacher,0,Widersacher,354_entgegenstehenderwidersacher
355_gegnervorgericht-1,Gegner vor Gericht,0,Gegner vor Gericht,355_gegnervorgerichtwidersacher
355_widersacher-2,Widersacher,0,Widersacher,355_gegnervorgerichtwidersacher
356_nuchtern-1,nüchtern,0,nüchtern,356_nuchternverstandigvernunftig
356_verstandig-2,verständig,0,verständig,356_nuchternverstandigvernunftig
356_vernunftig-3,vernünftig,0,vernünftig,356_nuchternverstandigvernunftig
357_antlitz-1,Antlitz,0,Antlitz,357_antlitzgesicht
357_gesicht-2,Gesicht,0,Gesicht,357_antlitzgesicht
358_offen-1,offen,0,offen,358_offenfreimutig
358_freimutig-2,freimütig,0,freimütig,358_offenfreimutig
359_offen-1,offen,0,offen,359_offenoffenbaroffentlich
359_offenbar-2,offenbar,0,offenbar,359_offenoffenbaroffentlich
359_offentlich-3,öffentlich,0,öffentlich,359_offenoffenbaroffentlich
