ID,Name,Concepticon_ID,Concepticon_Gloss
4178_gesetzlosigkeitungerechtigkeit,"Gesetzlosigkeit, Ungerechtigkeit",,
4179_ungesehenunsichtbar,"ungesehen, unsichtbar",,
4180_ohnefestenstandohnebleibendestatte,"ohne festen Stand, ohne bleibende Stätte",,
4181_ungeordnetzugellos,"ungeordnet, zügellos",,
4182_unordentlichungeregelt,"unordentlich, ungeregelt",,
4183_ungeordnetunordentlich,"ungeordnet, unordentlich",,
4184_unbewegtunbeweglich,"unbewegt, unbeweglich",1636,MOTIONLESS
4185_nichthabend,nicht habend,,
4186_schwachekrankheit,"Schwäche, Krankheit",1986,DISEASE
4187_krank,krank,1847,SICK
4188_nichthandgemachtnichtmitderhandgemacht,"nicht handgemacht, nicht mit der Hand gemacht",,
4189_ungeheuchelt,ungeheuchelt,,
4191_unreinheit,Unreinheit,,
4192_unreinungebildet,"unrein, ungebildet",,
4193_unholdteufel,"Unhold, Teufel",,
4194_unholdindamon,"Unholdin, Dämon",,
4195_ohneopferunversohnlich,"ohne Opfer, unversöhnlich",,
4196_unausloschlich,unauslöschlich,,
4197_unablassigbestandig,"unablässig, beständig",,
4198_sorglosunbesorgt,"sorglos, unbesorgt",,
4199_unbeschwerdeunbeschwerlichkeit,"Unbeschwerde, Unbeschwerlichkeit",,
4200_nichtkennendunwissend,"nicht kennend, unwissend",2651,BE IGNORANT
4201_unkunde,Unkunde,,
4203_armut,Armut,,
4204_armmachen,arm machen,,
4205_arm,arm,1674,POOR
4206_ungeliebtunlieb,"ungeliebt, unlieb",,
4207_unverheiratet,unverheiratet,,
4208_nichtlugend,nicht lügend,,
4209_ungeheucheltohnefalsch,"ungeheuchelt, ohne Falsch",,
4210_unlust,Unlust,,
4211_ohnmachtigschwachunmoglich,"ohnmächtig, schwach, unmöglich",1601,WEAK
4212_ohnmachtschwachekrankheit,"Ohnmacht, Schwäche, Krankheit",1986,DISEASE
4213_ungezahmtwildgrausam,"ungezähmt, wild, grausam",2230,UNTAMED OR WILD
4214_unvorbereitet,unvorbereitet,,
4215_lieblos,lieblos,,
4216_unnutztoricht,"unnütz, töricht",,
4217_unbeweibt,unbeweibt,,
4218_unaussprechlich,unaussprechlich,,
4219_unverganglichkeit,Unvergänglichkeit,,
4220_unverganglich,unvergänglich,,
4221_nichtredendstumm,"nicht redend, stumm",1492,DUMB
4222_unbestrittenunbestreitbar,"unbestritten, unbestreitbar",,
4223_nichtsehend,nicht sehend,,
4224_ungesalzenkraftlos,"ungesalzen, kraftlos",,
4225_unser,unser,780,OUR
4226_bosheitschlechtigkeit,"Bosheit, Schlechtigkeit",,
4227_ubelbose,"übel, böse",45,EVIL
4228_ungesetzlichgottlos,"ungesetzlich, gottlos",,
4229_nuchtern,nüchtern,,
4230_aufstandaufruhr,"Aufstand, Aufruhr",,
4231_unaufhorlich,unaufhörlich,,
4232_verunehrenbeschimpfen,"verunehren, beschimpfen",,
4234_unehre,Unehre,,
4235_nichtgeachtetverachtet,"nicht geachtet, verachtet",,
4236_unbekannt,unbekannt,,
4237_unfugsamunbotmaigungehorsamungebildettoricht,"unfügsam, unbotmäßig, ungehorsam, ungebildet, töricht",3813,DISOBEDIENT
4238_bissolangealsdennweilda,"bis, solange als, denn, weil, da",1937,THERE
4239_voreiligunbesonnen,"voreilig, unbesonnen",,
4240_untreuungerecht,"untreu, ungerecht",,
4241_entflieheneinementrinnen,"entfliehen, einem entrinnen",1615,ESCAPE
4242_unvolknichtvolk,"Unvolk, Nichtvolk",,
4243_dasbose,das Böse,45,EVIL
4244_fluchen,fluchen,,
4245_ungewaschen,ungewaschen,,
4246_unanstoig,unanstößig,,
4247_zurunzeit,zur Unzeit,,
4248_unzeitig,unzeitig,,
4249_unbelehrtungelehrt,"unbelehrt, ungelehrt",,
4250_nichtauszuerzahlenunerforschlich,"nicht auszuerzählen, unerforschlich",,
4251_tadellosuntadelhaft,"tadellos, untadelhaft",,
4253_unwurdig,unwürdig,,
4254_unbeflecktheitreinheitlauterkeit,"Unbeflecktheit, Reinheit, Lauterkeit",,
4255_fleckenlostadellosrein,"fleckenlos, tadellos, rein",1147,PURE
4256_untatigemuige,"Untätige, Müßige",,
4257_ungebildetunwissend,"ungebildet, unwissend",2651,BE IGNORANT
4258_unerwartetplotzlichunverhofft,"unerwartet, plötzlich, unverhofft",2920,SUDDENLY
4259_unwille,Unwille,,
4260_unwilligseinzurnen,"unwillig sein, zürnen",2223,BE ANGRY
4261_unwilligzornig,"unwillig, zornig",,
4262_ungewissinsungewisse,"ungewiss, ins Ungewisse",,
4263_unwissenderunverstandigertorichter,"Unwissender, Unverständiger, Törichter",,
4264_unwissend,unwissend,2651,BE IGNORANT
4265_unwissenheitunverstand,"Unwissenheit, Unverstand",,
4266_beangstigtbekummert,"beängstigt, bekümmert",,
4267_aus,aus,,
4268_zumaufstehenbringenaufrichtenerweckenerregenaufregen,"zum Aufstehen bringen, aufrichten, erwecken, erregen, aufregen",,
4269_aufgehenlassen,aufgehen lassen,,
4270_auflegenbestimmenurteilen,"auflegen, bestimmen, urteilen",1818,ADJUDICATE
4271_erstehensicherhebenaufstehen,"erstehen, sich erheben, aufstehen",570,STAND UP
4272_auslaufenausgehenaufgehen,"auslaufen, ausgehen, aufgehen",,
4274_verworfen,verworfen,,
4275_sicherweiternaufgehen,"sich erweitern, aufgehen",,
4276_aufgangostenabtritt,"Aufgang, Osten, Abtritt",1877,EAST
4277_ausgang,Ausgang,,
4278_auerochsurune,"Auerochs, uRune",,
4279_ausvonherseitgleichnach,"aus, von her, seit, gleich nach",,
4280_einenerschrecken,einen erschrecken,,
4281_insgesichtschlagenbedrangenbelastigenbeschimpfen,"ins Gesicht schlagen, bedrängen, belästigen, beschimpfen",2869,BOTHER (HARASS)
4282_sichanstrengen,sich anstrengen,,
4283_altwerdenveralten,"alt werden, veralten",,
4284_hinaustragenhervorbringenvorbringenertragen,"hinaustragen, hervorbringen, vorbringen, ertragen",833,ENDURE
4285_frechheitfortwahrendezankerei,"Frechheit, fortwährende Zänkerei",,
4286_wagensicherkuhnen,"wagen, sich erkühnen",1779,DARE
4288_erwartengeduldhaben,"erwarten, Geduld haben",,
4289_geduldlangmut,"Geduld, Langmut",,
4290_geduldiglangmutig,"geduldig, langmütig",3884,PATIENT
4291_erwartunggeduldlangmut,"Erwartung, Geduld, Langmut",,
4292_erbitten,erbitten,,
4293_durchbleuen,durchbleuen,,
4294_bitten,bitten,1828,ASK (REQUEST)
4295_bitteflehengebet,"Bitte, Flehen, Gebet",,
4296_ausbreitennach,ausbreiten nach,,
4297_ausgebrochenwerdenabgebrochenwerden,"ausgebrochen werden, abgebrochen werden",,
4298_erkaufen,erkaufen,,
4299_ausdauereifer,"Ausdauer, Eifer",,
4300_sichbeeifernseineehresuchen,"sich beeifern, seine Ehre suchen",,
4302_eifrig,eifrig,,
4303_austreibenvertreiben,"austreiben, vertreiben",,
4304_herausfallen,herausfallen,,
4305_rauherweg,rauher Weg,,
4306_tadellos,tadellos,,
4307_ausfahrt,Ausfahrt,,
4308_ausfahren,ausfahren,,
4309_begrabnis,Begräbnis,,
4310_begraben,begraben,1719,BURY
4311_erschrockenentsetzt,"erschrocken, entsetzt",,
4312_entsetzen,Entsetzen,,
4314_nahren,nähren,,
4315_versuchen,versuchen,1812,TRY
4316_klugmachenausrustenausstatten,"klug machen, ausrüsten, ausstatten",,
4317_erfullung,Erfüllung,,
4318_erfullenvollendenersetzenzusammenfassen,"erfüllen, vollenden, ersetzen, zusammenfassen",,
4319_erfulltwerdenvon,erfüllt werden von,,
4320_ausgehenhinausgehen,"ausgehen, hinausgehen",1107,GO OUT
4321_erschrecken,erschrecken,252,FRIGHTEN
4322_sichentsetzenerstaunenerschrecken,"sich entsetzen, erstaunen, erschrecken",252,FRIGHTEN
4323_erstattenbezahlendarstellendarbringen,"erstatten, bezahlen, darstellen, darbringen",718,PAY
4324_vergelten,vergelten,,
4325_ausgraben,ausgraben,,
4326_mutlos,mutlos,,
4327_verschuttetwerden,verschüttet werden,,
4328_erhebenwegnehmen,"erheben, wegnehmen",,
4329_sicherhangen,sich erhängen,,
4330_mangelleidendbedurftig,"Mangel leidend, bedürftig",,
4331_herausfordern,herausfordern,,
4332_erhohen,erhöhen,1041,INCREASE
4333_verherrlichtwerdenerhohenerhohtwerden,"verherrlicht werden, erhöhen, erhöht werden",1041,INCREASE
4334_erbeuten,erbeuten,,
4335_aufspringensichaufmachen,"aufspringen, sich aufmachen",,
4336_ausfegen,ausfegen,,
4337_kreuzigen,kreuzigen,,
4338_abschutteln,abschütteln,,
4339_aushohlen,aushöhlen,46,HOLLOW OUT
4340_verkundenberichtenempfehlenkundtun,"verkünden, berichten, empfehlen, kundtun",,
4341_hervorkeimen,hervorkeimen,,
4342_erprobenverwerfenvertreibenauswahlen,"erproben, verwerfen, vertreiben, auswählen",,
4343_bekanntoffenbar,"bekannt, offenbar",3005,FAMILIAR
4344_auflegenanlegen,"auflegen, anlegen",,
4345_belehrtgelehrt,"belehrt, gelehrt",,
4346_belehrenlehren,"belehren, lehren",709,TEACH
4347_erlauben,erlauben,3237,ALLOW OR PERMIT
4349_entledigenentauernentleerenberaubenerlosenbefreienentwurzeln,"entledigen, entäußern, entleeren, berauben, erlösen, befreien, entwurzeln",,
4350_hinausgehenweggehenverreisenvergehen,"hinausgehen, weggehen, verreisen, vergehen",1752,LEAVE
4351_ausschlieen,ausschließen,,
4352_gichtbruchiggichtbruchiger,"gichtbrüchig, Gichtbrüchiger",,
4353_eroffnungoffnungloch,"Eröffnung, Öffnung, Loch",1667,HOLE
4354_erschlieenoffnen,"erschließen, öffnen",1156,OPEN
4355_sicherschlieensichoffnen,"sich erschließen, sich öffnen",,
4356_erlosung,Erlösung,,
4357_erlosen,erlösen,,
4358_verfuhrenirrefuhren,"verführen, irreführen",,
4359_ausschneidenabschneidenausrottenaushauen,"ausschneiden, abschneiden, ausrotten, aushauen",,
4360_sichvermehrensichreichlichzeigen,"sich vermehren, sich reichlich zeigen",,
4361_verkunden,verkünden,,
4362_sichverbreitensichausbreiten,"sich verbreiten, sich ausbreiten",,
4363_lebensfuhrunglebenswandelburgerrechtwandel,"Lebensführung, Lebenswandel, Bürgerrecht, Wandel",,
4364_wandelnlebensichbenehmen,"wandeln, leben, sich benehmen",1422,BE ALIVE
4365_herausnehmenwegnehmenaufnehmenmitnehmenannehmen,"herausnehmen, wegnehmen, aufnehmen, mitnehmen, annehmen",,
4366_umbringendentodgeben,"umbringen, den Tod geben",1417,KILL
4367_beschuldigunganklagenachrede,"Beschuldigung, Anklage, Nachrede",,
4368_verderbenumbringentotenzugrunderichten,"verderben, umbringen, töten, zugrunde richten",1417,KILL
4369_eingeredeverbreiten,ein Gerede verbreiten,,
4370_sicherweitern,sich erweitern,,
4371_aufblickenansehendasgesichtwiedererhaltenaussehenumsehen,"aufblicken, ansehen, das Gesicht wieder erhalten, aussehen, umsehen",1650,WATCH
4372_erorternvorlegenausfuhrlichvortragen,"erörtern, vorlegen, ausführlich vortragen",,
4373_herbergenehmeneinkehren,"Herberge nehmen, einkehren",,
4374_aussenden,aussenden,,
4375_ursprung,Ursprung,,
4376_daraufsetzenpflanzenerzeugenaussendenzusammensetzengrunden,"daraufsetzen, pflanzen, erzeugen, aussenden, zusammensetzen, gründen",653,PLANT (VEGETATION)
4377_vorlesenrezitieren,"vorlesen, rezitieren",,
4378_ammeistenbesondersausnehmend,"am meisten, besonders, ausnehmend",,
4379_auerdemwegbefindlichbesonders,"außer dem Weg befindlich, besonders",,
4380_sichaufsetzensichaufrichten,"sich aufsetzen, sich aufrichten",,
4381_nuchternwerdenzurbesinnungkommenherausreien,"nüchtern werden, zur Besinnung kommen, herausreißen",,
4382_erforschenverhorenunterscheidenbevorzugenausforschen,"erforschen, verhören, unterscheiden, bevorzugen, ausforschen",,
4383_verkundenerzahlenausfuhrlicherzahlen,"verkünden, erzählen, ausführlich erzählen",1711,TELL
4384_aussprechbar,aussprechbar,,
4385_ausstechen,ausstechen,,
4386_sicherhebenaufbrechenauferstehenaufstehen,"sich erheben, aufbrechen, auferstehen, aufstehen",570,STAND UP
4387_auferstehung,Auferstehung,,
4388_emporsteigenhinaufsteigen,"emporsteigen, hinaufsteigen",705,GO UP (ASCEND)
4389_zugellosigkeitliederlichkeit,"Zügellosigkeit, Liederlichkeit",,
4391_zugellos,zügellos,,
4392_auszeichnungbezeichnungbekanntmachunganzeichenbeweisdarstellung,"Auszeichnung, Bezeichnung, Bekanntmachung, Anzeichen, Beweis, Darstellung",,
4393_bezeichnenauszeichnenerweisendarstellenindieerscheinungbringen,"bezeichnen, auszeichnen, erweisen, darstellen, in die Erscheinung bringen",180,CALL BY NAME
4394_vollendungvervollkommnungendeerfullung,"Vollendung, Vervollkommnung, Ende, Erfüllung",743,END (OF TIME)
4395_hinausfuhrenwegfuhrenentrichtenausfuhrenvollbringenvollendenherstellen,"hinausführen, wegführen, entrichten, ausführen, vollbringen, vollenden, herstellen",2886,PRODUCE
4396_ziehen,ziehen,1455,PULL
4397_einembeschwerdebringenbeschwerlichfallen,"einem Beschwerde bringen, beschwerlich fallen",,
4398_ubungstahlung,"Übung, Stählung",,
4399_einuben,einüben,,
4400_geduld,Geduld,,
4401_erduldenertragensichannehmen,"erdulden, ertragen, sich annehmen",833,ENDURE
4402_auswaschenabwaschen,"auswaschen, abwaschen",,
4403_erregen,erregen,,
4405_erwachsen,erwachsen,,
4407_hinauswerfenwegwerfenaustreibenverwerfenabwerfenablegendaraufwerfen,"hinauswerfen, wegwerfen, austreiben, verwerfen, abwerfen, ablegen, daraufwerfen",3696,THROW AWAY
4408_erweckenaufwecken,"erwecken, aufwecken",,
4409_umwalzungzusammensturzzerstorunguntergang,"Umwälzung, Zusammensturz, Zerstörung, Untergang",,
4410_etwasumwalzenetwasumsturzen,"etwas umwälzen, etwas umstürzen",,
4411_hinundherwalzenhinundhertreibenumherschleudern,"hin und her wälzen, hin und her treiben, umherschleudern",,
4412_verfuhrung,Verführung,,
4413_abwendungirreleitenirrefuhrung,"Abwendung, Irreleiten, Irreführung",,
4414_sichwegwendensichentziehenverfallen,"sich wegwenden, sich entziehen, verfallen",,
4415_gerecht,gerecht,,
4416_gerechtigkeit,Gerechtigkeit,,
4417_ausfuhrenvollbringen,"ausführen, vollbringen",,
4418_auswurfverwerfungfehlgeburt,"Auswurf, Verwerfung, Fehlgeburt",,
4419_auerderweiheunheiligprofan,"außer der Weihe, unheilig, profan",,
4420_hoffnungslos,hoffnungslos,,
4421_flechtenwinden,"flechten, winden",3294,BRAID (VERB) OR WEAVE (BASKET)
4422_losgebunden,losgebunden,,
4423_leichtfertigkeiteitelkeit,"Leichtfertigkeit, Eitelkeit",,
4424_hinausheraus,"hinaus, heraus",,
4425_auerhalbdrauen,"außerhalb, draußen",762,OUTSIDE
4426_vonauenauenauereauerhalb,"von außen, außen, äußere, außerhalb",762,OUTSIDE
4427_vonauenauerhalb,"von außen, außerhalb",762,OUTSIDE
4428_hinaustragen,hinaustragen,,
4429_hinausgehenausgehen,"hinausgehen, ausgehen",1107,GO OUT
4430_ausatmenaushauchen,"ausatmen, aushauchen",,
4431_spitze,Spitze,2992,TIP (OF OBJECT)
4432_krippe,Krippe,,
4433_wasserfurt,"Wasser, Furt",948,WATER
4434_wandgeflechtmauer,"Wand, Geflecht, Mauer",933,WALL (OF HOUSE)
4435_pfand,Pfand,,
4436_handscheinschuldschein,"Handschein, Schuldschein",,
4437_verloben,verloben,,
4439_kopfkissen,Kopfkissen,,
4440_wange,Wange,1730,CHEEK
4441_wieseparadies,"Wiese, Paradies",2819,GRASSLAND
4442_wagen,Wagen,2620,CARRIAGE
4443_schuttelnbewegen,"schütteln, bewegen",1909,SHAKE
4444_tadelig,tadelig,,
4445_wachsen,wachsen,479,GROW
4446_wachstum,Wachstum,,
4447_wuchswachstumkorpergroegroe,"Wuchs, Wachstum, Körpergröße, Größe",2845,SIZE (OF OBJECT)
4448_wache,Wache,1940,GUARD
4449_wehe,wehe,,
4450_wehen,wehen,175,BLOW (OF WIND)
4451_webenwinden,"weben, winden",133,WEAVE
4453_ubeltaterrauber,"Übeltäter, Räuber",,
4454_ubeltat,Übeltat,,
4455_wehklagen,wehklagen,,
4457_winkelecke,"Winkel, Ecke",192,CORNER
4458_winkelsteineckstein,"Winkelstein, Eckstein",,
4459_etwas,etwas,2924,A LITTLE
4460_dingsacheetwas,"Ding, Sache, etwas",738,THING
4461_wohlgutwohlan,"wohl, gut, wohlan",1035,GOOD
4462_wohltat,Wohltat,,
4463_guterruf,guter Ruf,,
4464_verkundigungbotschaft,"Verkündigung, Botschaft",,
4465_wohllautendloblich,"wohllautend, löblich",,
4466_einemeinefrohebotschaftkundenpredigenfrohebotschaftbringen,"einem eine frohe Botschaft künden, predigen, frohe Botschaft bringen",304,PREACH
4467_segen,Segen,,
4468_verkundenerzahlenfrohebotschaftverkunden,"verkünden, erzählen, frohe Botschaft verkünden",1711,TELL
4469_gutenahrunggutekost,"gute Nahrung, gute Kost",,
4470_elendgeplagt,"elend, geplagt",,
4471_wenndochdassdoch,"wenn doch, dass doch",,
4473_weinen,weinen,1839,CRY
4476_mann,Mann,1554,MAN
4478_mannlich,männlich,,
4479_gastfreundhauswirtwirt,"Gastfreund, Hauswirt, Wirt",,
4480_lippe,Lippe,478,LIP
4481_werfen,werfen,1456,THROW
4483_schlimmer,schlimmer,,
4484_preiswert,"Preis, Wert",657,PRICE
4485_wertwurdig,"wert, würdig",,
4486_werdengeschehengeborenwerdenentstehenkommenstattfindensichereignen,"werden, geschehen, geboren werden, entstehen, kommen, stattfinden, sich ereignen",1446,COME
4487_friedfertigfriedlich,"friedfertig, friedlich",,
4488_wartigkeit,wärtigkeit,,
4490_tuchtigkeitfahigkeitwert,"Tüchtigkeit, Fähigkeit, Wert",,
4491_warts,wärts,,
4492_nahergewartiger,"Naher, Gewärtiger",,
4493_friedlichsein,friedlich sein,,
4494_friedlichmachensichversohnen,"friedlich machen, sich versöhnen",,
4495_schatzenabschatzenwurdigen,"schätzen, abschätzen, würdigen",,
4496_wertwurdigtauglich,"wert, würdig, tauglich",,
4497_wartig,...wärtig,,
4498_vielleichtetwa,"vielleicht, etwa",2278,PERHAPS
4499_jager,Jäger,1053,HUNTER
4500_schlechterrufublerruf,"schlechter Ruf, übler Ruf",,
4501_lasterung,Lästerung,,
4502_ubelberuchtigtubelberufen,"übelberüchtigt, übel berufen",,
4503_lastern,lästern,3641,SLANDER
4504_wachenwachsamsein,"wachen, wachsam sein",,
4505_wecken,wecken,3174,WAKE UP (SOMEONE)
4506_wachwerden,wach werden,,
4507_wachwacker,"wach, wacker",,
4508_welsch,welsch,,
4509_todschlachtfeld,"Tod, Schlachtfeld",910,DEATH
4510_waufarberwau,"Wau, Färberwau",,
4511_waltenhaushaltendemhauswesenvorstehen,"walten, haushalten, dem Hauswesen vorstehen",,
4512_machtigwalter,"mächtig, Walter",3001,POWERFUL
4513_walterherrscher,"Walter, Herrscher",3377,EMPEROR
4514_gewaltmacht,"Gewalt, Macht",2976,VIOLENCE
4515_wald,Wald,420,FOREST
4516_wahl,Wahl,,
4518_welschauslandisch,"welsch, ausländisch",109,FOREIGN
4519_echtlautergeliebt,"echt, lauter, geliebt",,
4520_wahlen,wählen,1750,CHOOSE
4521_walzungsturz,"Wälzung, Sturz",,
4522_sichwalzensturzen,"sich wälzen, stürzen",,
4523_hinundhertreiben,hin und her treiben,,
4524_stab,Stab,,
4525_sichwalzen,sich wälzen,,
4527_bauchscholeib,"Bauch, Schoß, Leib",1251,BELLY
4528_fleck,Fleck,,
4529_beflecktheit,Beflecktheit,,
4530_beflecken,beflecken,,
4531_schlechtgemein,"schlecht, gemein",1292,BAD
4534_mangelnabnehmen,"mangeln, abnehmen",2864,DECREASE
4535_wandale,Wandale,,
4537_wendung,Wendung,,
4538_wenden,wenden,1445,TURN (SOMETHING)
4539_gewundenesrute,"Gewundenes, Rute",,
4540_mangel,Mangel,,
4541_fehlendmangelhaft,"fehlend, mangelhaft,",,
4543_werden,Werden,1990,BECOME
4544_wachter,Wächter,,
4545_huterin,Hüterin,,
4546_beobachten,beobachten,,
4547_wachterhuter,"Wächter, Hüter",,
4548_tuckeverschlagenheit,"Tücke, Verschlagenheit",,
4549_verurteilung,Verurteilung,,
4550_verdammungsurteilverurteilungverdammnis,"Verdammungsurteil, Verurteilung, Verdammnis",,
4551_verdammen,verdammen,,
4552_verdammtergeachteter,"Verdammter, Geächteter",,
4553_wehren,wehren,1330,DEFEND
4554_warmen,wärmen,,
4555_warm,warm,1232,WARM
4556_sichversehen,sich versehen,,
4557_beachten,beachten,,
4558_behutsamnuchterngewahrvorsichtig,"behutsam, nüchtern, gewahr, vorsichtig",2758,CAREFUL
4559_sichwehrend,sich wehrend,,
4560_bekleidung,Bekleidung,,
4561_einenkleidensichkleidenbekleiden,"einen kleiden, sich kleiden, bekleiden",,
4562_kleidkleidung,"Kleid, Kleidung",474,DRESS
4563_wasser,Wasser,948,WATER
4564_wort,Wort,1599,WORD
4565_vernunftigsichinwortenzeigend,"vernünftig, sich in Worten zeigend",,
4566_wortstreit,Wortstreit,,
4567_gerede,Gerede,,
4568_redewort,"Rede, Wort",1599,WORD
4569_getan,getan,,
4570_werktat,"Werk, Tat",,
4571_werk,Werk,,
4572_wirken,Wirken,,
4573_machenwirken,"machen, wirken",734,MAKE
4574_wurmschlange,"Wurm, Schlange",730,SNAKE
4575_werktatwirksamkeit,"Werk, Tat, Wirksamkeit",,
4576_arbeiter,Arbeiter,2977,WORKER
4577_tunverrichtungbetrieb,"Tun, Verrichtung, Betrieb",2931,BUSINESS
4578_wirksam,wirksam,,
4579_arbeiterbauerwinzer,"Arbeiter, Bauer, Winzer",979,FARMER
4580_tatig,tätig,,
4581_wurzel,Wurzel,670,ROOT
4582_erschutterungsturmwellenschlagbrandungwoge,"Erschütterung, Sturm, Wellenschlag, Brandung, Woge",858,STORM
4583_fuhrer,Führer,,
4584_fuhren,führen,43,LEAD (GUIDE)
4585_weib,Weib,962,WOMAN
4587_heiligtumtempel,"Heiligtum, Tempel",,
4588_priester,Priester,852,PRIEST
4589_heilig,heilig,1702,HOLY
4590_kampfen,kämpfen,1423,FIGHT
4591_weihenheiligen,"weihen, heiligen",,
4592_weiheheiligungheiligkeit,"Weihe, Heiligung, Heiligkeit",,
4593_heiligwerdenheiliggehaltenwerden,"heilig werden, heilig gehalten werden",,
4594_heiliggeweiht,"heilig, geweiht",1702,HOLY
4595_dorfweilerflecken,"Dorf, Weiler, Flecken",930,VILLAGE
4596_wein,Wein,1524,WINE
4597_weinbeere,Weinbeere,,
4598_weingartenweinberg,"Weingarten, Weinberg",,
4599_trunkentrunksuchtigtrunkenbold,"trunken, trunksüchtig, Trunkenbold",,
4600_weinrebe,Weinrebe,,
4601_weinstockweingarten,"Weinstock, Weingarten",,
4602_weintrinkersaufer,"Weintrinker, Säufer",,
4603_kranzenkronenbekranzen,"kränzen, krönen, bekränzen",,
4604_weiseklug,"weise, klug",1310,CLEVER
4605_weisreihig,"weis, reihig",,
4606_wir,wir,1212,WE
4607_weise,Weise,698,WISE
4608_weisheit,Weisheit,,
4609_weisen,weisen,2669,POINT (WITH FINGER)
4610_besuchenheimsuchenbesorgen,"besuchen, heimsuchen, besorgen",1377,VISIT
4612_strafe,Strafe,,
4614_zeugnisbezeugungzeugnisablegung,"Zeugnis, Bezeugung, Zeugnisablegung",,
4616_zeugnis,Zeugnis,,
4617_zeugnisablegungzeugnis,"Zeugnisablegung, Zeugnis",,
4618_zeugenbezeugen,"zeugen, bezeugen",1152,BEGET
4619_zeuge,Zeuge,,
4620_erwartet,erwartet,,
4621_wartenhoffenaufmeinen,"warten, hoffen auf, meinen",1590,WAIT (FOR)
4622_hoffnung,Hoffnung,,
4623_waffe,Waffe,951,WEAPONS
4624_wahr,wahr,1657,TRUE
4625_wahren,wahren,,
4626_gewahrleistend,gewährleistend,,
4627_sein,Sein,1579,BE
4628_binde,Binde,,
4629_weite,Weite,,
4630_binden,binden,1917,TIE
4631_weit,weit,1243,WIDE
4632_holzwald,"Holz, Wald",420,FOREST
4633_waise,Waise,1149,ORPHAN
4634_witwe,Witwe,1756,WIDOW
4635_dornpflanzedistel,"Dornpflanze, Distel",,
4637_bewegen,bewegen,765,MOVE
